﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
aeroplane_factory;飞机制造厂;;;;;;;;;;;;x
aeroplane_factory_desc;生产飞机需要机械零件，电子设备和橡胶。;;;;;;;;;;;;x
barrel_factory;坦克厂;;;;;;;;;;;;x
barrel_factory_desc;坦克不过是安装在移动底盘上的火炮。 因此，生产坦克需要汽车和大炮。;;;;;;;;;;;;x
automobile_factory;汽车厂;;;;;;;;;;;;x
automobile_factory_desc;生产汽车需要机械零件，电子设备和橡胶。;;;;;;;;;;;;x
radio_factory;收音机厂;;;;;;;;;;;;x
radio_factory_desc;收音机是20世纪最早的大众消费品之一。为此需要玻璃和电子设备。;;;;;;;;;;;;x
telephone_factory;电话厂;;;;;;;;;;;;x
telephone_factory_desc;电话的诞生是通讯技术的巨大飞跃。这家工厂需要玻璃和电子设备维持供应。;;;;;;;;;;;;x
electric_gear_factory;电子设备厂;;;;;;;;;;;;x
electric_gear_factory_desc;制作电子设备需要橡胶、煤炭和铁，电子设备是制造绝大部分事物的必备前提，比如说汽车和飞机;;;;;;;;;;;;x
machine_parts_factory;机械零件厂;;;;;;;;;;;;x
machine_parts_factory_desc;机器零件对于每个工厂来说都是非常重要的工具。生产它们需要铜和煤炭;;;;;;;;;;;;x
synthetic_oil_factory;合成油工厂;;;;;;;;;;;;x
synthetic_oil_factory_desc;合成油工厂使用煤炭来提炼合成油。对于尚无法获得石油的国家至关重要。;;;;;;;;;;;;x
fuel_refinery;燃料精炼厂;;;;;;;;;;;;x
fuel_refinery_desc;燃料工厂将石油加工成汽车燃料。;;;;;;;;;;;;x
steamer_shipyard;轮船制造厂;;;;;;;;;;;;x
steamer_shipyard_desc;相对帆船来说轮船是一个巨大的进步，它们不再依靠风力推进，同时能被制造得更大、更坚固。钢材和煤是制造轮船的首要条件。;;;;;;;;;;;;x
clipper_shipyard;帆船制造厂;;;;;;;;;;;;x
clipper_shipyard_desc;帆船是依靠风力航行的纯商业船只。这类工厂需要布匹和木材。;;;;;;;;;;;;x
steel_factory;炼钢厂;;;;;;;;;;;;x
steel_factory_desc;在这座工厂内，生铁与煤炭被用以生产钢材。钢材被广泛应用于武器生产、铁路建设及其他多种建筑项目与产品应用中。;;;;;;;;;;;;x
artillery_factory;火炮厂;;;;;;;;;;;;x
artillery_factory_desc;钢铁和炸药可以生产火炮。火炮能够大幅提高军队的火力。;;;;;;;;;;;;x
small_arms_factory;轻武器厂;;;;;;;;;;;;x
small_arms_factory_desc;轻武器需要钢材和弹药来制造。它们是新组建部队时的基本装备;;;;;;;;;;;;x
explosives_factory;炸药工厂;;;;;;;;;;;;x
explosives_factory_desc;使用化肥和弹药可以制造炸药。炸药则是用于生产火炮。;;;;;;;;;;;;x
ammunition_factory;弹药工厂;;;;;;;;;;;;x
ammunition_factory_desc;这里可以生产大量的弹药。所需原料是铁、煤和硫磺。;;;;;;;;;;;;x
canned_food_factory;罐头食品厂;;;;;;;;;;;;x
canned_food_factory_desc;铁和畜肉可以制成罐头食品。这些罐头食品由于其长时间的保存期限而被用来提供给部队。;;;;;;;;;;;;x
paper_mill;造纸厂;;;;;;;;;;;;x
paper_mill_desc;造纸厂使用木材生产纸张。 纸用于书籍，报纸和其他获取信息的手段。;;;;;;;;;;;;x
dye_factory;染料厂;;;;;;;;;;;;x
dye_factory_desc;染料不仅可以从树木中提取，而且还可以使用煤炭合成生产。;;;;;;;;;;;;x
lumber_mill;木材厂;;;;;;;;;;;;x
lumber_mill_desc;在木材厂，原木被加工成可用的木材。 木材可用于建筑，纸张，船舶或家具。;;;;;;;;;;;;x
fabric_factory;面料厂;;;;;;;;;;;;x
fabric_factory_desc;棉花在这里加工成织物。 织物是紧密编织的纺织品，除其他事项外，主要用于生产船帆和服装。;;;;;;;;;;;;x
cement_factory;水泥厂;;;;;;;;;;;;x
cement_factory_desc;水泥是用来建造像要塞和桥梁这类牢固目标的建筑材料，可以用煤来生产。;;;;;;;;;;;;x
glass_factory;玻璃厂;;;;;;;;;;;;x
glass_factory_desc;这类工厂用煤来制造玻璃。玻璃通常被应用于镜子和窗户。;;;;;;;;;;;;x
fertilizer_factory;化肥厂;;;;;;;;;;;;x
