﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
EVTNAME46306;巴莱亚达叛乱;;;;;;;;;;;;x
EVTDESC46306;国内精英阶层就政治权力的归属起了争端，这在马兰豪体现为自由派和保守派的对立。佩德罗·德·阿拉约·利马就任首相时引起了所谓的保守派回归，马兰豪的保守派抓住这个机会将自由派赶下台，并通过削弱牧场主（传统上由自由派所扶持）进一步削弱了自由派。引起叛乱的事件是曼加的副市长，一个保守派，下令逮捕了一个牧场主戈麦斯的兄弟，一个自由派。在$YEAR$年，戈麦斯抗议他的兄弟被逮捕，在一支国民卫队小分队的支持下他侵入了市监狱并释放了他的兄弟，这标志着一场针对保守派政府的叛乱的开始。;;;;;;;;;;;;x
EVTOPTA46306;该死的自由派。;;;;;;;;;;;;x
EVTNAME46305;卡巴纳热姆革命;;;;;;;;;;;;x
EVTDESC46305;直到1822年为止，格劳帕拉都是独立于巴西的总督区，直接向葡萄牙汇报工作。在对葡萄牙的战争期间，格劳帕拉总督区与巴西合并，但独立战争结束后建立了由巴西皇帝命名的州政府，地方领导者逐渐被边缘化。1831年，贝伦的驻军爆发了一场叛乱，叛乱牵涉到地方领导者之一巴蒂斯塔·坎波斯，他被投入监狱。当地贫民感到十分气愤，到了1833年已经有人在鼓吹将巴西变为一个联邦。州长开始严厉地镇压以遏制分离主义者。“卡巴那谢”这个名字指的是当地最穷的人所住的一种棚屋。格劳帕拉的那些精英农场主尽管生活条件要好得多，却还是对他们缺乏在中央政府决策过程中的参与这一点感到愤怒，因为中央政府的决策基本上是由东南和东北地区把持的。;;;;;;;;;;;;x
EVTOPTA46305;我们必须让他们明白自己所处的地位。;;;;;;;;;;;;x
EVT96216OPTA;更伟大的命运等待着我们！;;;;;;;;;;;;x
EVT96215OPTA;岂有此理！;;;;;;;;;;;;x
EVTOPTD22581;别再拿这个来烦我了。;;;;;;;;;;;;x
EVTDESC22585;几名政府高层在$CAPITAL$会见了$COUNTRY_ADJ$$MONARCHTITLE$以共同商讨政府贸易政策的细节。尽管他们都认同自由贸易政策，但其中一些人希望$COUNTRY_ADJ$经济政策更加自由放任，另一些人则倾向于自由地降低关税。第三种更激进的坚定的自由主义者则寻求完全废除关税。由此节省下来的官员劳力可以被委派其他工作，他们称自由市场可以促进研究并提升我们对外国市场的影响力。;;;;;;;;;;;;x
