﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
jefferson_method_desc;杰斐逊法是比例代表制投票制度中，一种通过最高均数法计票分配席位的方式。比例代表制存在的意义是确保政党获得的代表席位与得票情况大致成比例。例如，如果一个政党赢得三分之一的选票，那么它就应该获得大约三分之一的席位。因为计算结果往往存在小数，精确比例往往是难以调配的，因此人们制订了若干计数方法以确保各党派的席位分配在保证整数的情况下尽可能公平，与圣拉居（Sainte-Lague）法相比，杰斐逊法相对于零散的小党派而言会更有利于大党派或执政联盟的成形。;;;;;;;;;;;;x
precious_goods;贵金属;;;;;;;;;;;;x
precious_goods_RGO_SIZE;贵金属市场规模;;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_DESC;$PROV$对$PARTY$的政党忠诚度会改变$VALUE$。\n;;;;;;;;;;;;x
MODIFY_RELATION_EFFECT;$SOURCE$与$TARGET$的关系改变了$VALUE$。\n;;;;;;;;;;;;x
IS_NOT_ACCEPTED_CULTURE;不是一个可接受文化。;;;;;;;;;;;;x
canned_food_factory;罐头食品厂;;;;;;;;;;;;x
ALL_CORE_PROVINCE_THAT;所有核心省份 \n;;;;;;;;;;;;x
TOPBAR_POPULATION;我们国内的成年男性人口数量是$CURR$. 我们国内的成年男性人口数量在过去$DAYS$天中改变了$CHANGE$.;;;;;;;;;;;;x
precious_metal;贵金属;;;;;;;;;;;;x
precious_metal_RGO_SIZE;贵金属矿区规模;;;;;;;;;;;;x
cattle;牲畜;;;;;;;;;;;;x
cattle_RGO_SIZE;牧场规模;;;;;;;;;;;;x
no_health_care_desc;政府不关心医疗保健，也没有针对相关事业的专项资金存在。 现存的少数卫生机构是从中世纪时代遗留下来的，其中的设施也同样如此。 医疗卫生仍然是种与教会事业相关联的非正式职业。 医院的照明设备简陋而原始，治疗设施相互拥挤在一起，传染病的致病因子遍布医院的大厅与各个角落。医院通常会推荐患者及其家属通过祈祷等办法来治疗自己的疾病。;;;;;;;;;;;;x
trinket_health_care;象征性卫生保健;;;;;;;;;;;;x
trinket_health_care_desc;医生和护士对伤口和疾病有基本的了解，在治疗患者时部分仍依靠旧信条，但他们确实接受过正式培训。医院制定了相关守则来避免过度拥挤的现象（床间隔至少需维持一米），经医院通出的换气设备与排污管每日应冲洗数次，而厕所和下水道则需用泥炭消毒。 但是，院方主动收集的患者数据很少，也没有相应的卫生标准来供政府机构实施例行检查。医疗设备稀缺也仍然是重要的钳制因素。\n想要实现这项改革的全部效果，您的行政支出应该至少达到20％。;;;;;;;;;;;;x
low_health_care;低级医疗保健;;;;;;;;;;;;x
low_health_care_desc;通过学习与积累，医生和护士已经能够更好地理解伤口和疾病的成因，并在治疗病患时应用所谓“细菌理论”的指导。 尽管相关检查仍不频繁，一处专门的卫生委员会已经得到成立，你可以看到他们的代理人在医院四处巡查，以确保基本的卫生标准在各处得到切实执行。医疗设备也正逐步得到普及。\n想要实现这项改革的全部效果，您的行政支出应该至少达到30％。;;;;;;;;;;;;x
acceptable_health_care;标准卫生保健;;;;;;;;;;;;x
acceptable_health_care_desc;医学已经成为一门完全成熟的学科，医生和护士在毕业时便能对人体与疾病拥有广泛的了解，并知晓自己该如何去治愈它们。 消毒设施变得相当普及，例如用张伯伦滤菌器与高压釜净化水源，通过加热溶液至沸点的办法杀灭危险的微生物。政府健康机构以执行卫生安全措施为己任，确保医院内不存在过度拥挤的现象。此外，在市中心寻找诊所已经变得更加容易了，医院还放弃了传统的油灯，改用能够提高员工效率的汽灯。\n想要实现这项改革的全部效果，您的行政支出应该至少达到40％。;;;;;;;;;;;;x
good_health_care;优秀卫生保健;;;;;;;;;;;;x
good_health_care_desc;几种疫苗的发现彻底改变了医学的前景，政府强制或大力推广民间的疫苗接种。医生现在采用正规的药物治疗病人，对所有医疗设备按期进行全面灭菌，政府卫生机构现在强制执行合理的传染病检疫与医疗废物处置程序。 即使是较小的城镇也能经常见到诊所或医院，过度拥挤的问题已经很罕见了，被称为卫生院的小型健康机构也开始在农村地区开始出现。医院全面配备了现代化的电灯，并向病患公开医生信息以供选取。\n想要实现这项改革的全部效果，您的行政支出应该至少达到50％\n充分满足行政支出的需求能够为这项改革提供额外的效果。;;;;;;;;;;;;x
school_reforms;教育系统;;;;;;;;;;;;x
no_schools_l;无教育系统;;;;;;;;;;;;x
no_schools;无教育系统;;;;;;;;;;;;x
no_schools_desc;没有公立学校。;;;;;;;;;;;;x
low_schools;基础教育系统;;;;;;;;;;;;x
low_schools_l;基础教育系统;;;;;;;;;;;;x
low_schools_desc;公立学校不常见;;;;;;;;;;;;x
acceptable_schools;合格的教育系统;;;;;;;;;;;;x
acceptable_schools_l;合格的教育系统;;;;;;;;;;;;x
acceptable_schools_desc;公立学校挺常见的;;;;;;;;;;;;x
good_schools;优质教育系统;;;;;;;;;;;;x
good_schools_l;优质教育系统;;;;;;;;;;;;x
good_schools_desc;你真的能见到很多的公立学校。;;;;;;;;;;;;x
RULE_RICH_ONLY;\n仅限富人;;;;;;;;;;;;x
RULE_SAME_AS_RULING_PARTY;\n与执政党一致;;;;;;;;;;;;x
RULE_STATE_VOTE;\n地方选举;;;;;;;;;;;;x
RULE_POPULATION_VOTE;\n大众选举;;;;;;;;;;;;x
ISSUE_MOVE_EFFECT;$PERCENTAGE$%的劳动人口从来处迁移到去处\n;;;;;;;;;;;;x
social_policy;福利政策;;;;;;;;;;;;x
colonial_spending_policy;殖民地;;;;;;;;;;;;x
colonial_spending_policy_l;殖民地;;;;;;;;;;;;x
colonial_spending_policy_desc;政府有个大体的殖民政策，无意在福利上花钱。;;;;;;;;;;;;x
no_state_interference;反对;;;;;;;;;;;;x
no_state_interference_l;反对;;;;;;;;;;;;x
no_state_interference_desc;政府认为福利支出是不必要的，每个人应该学会照顾自己。;;;;;;;;;;;;x
no_position_set;无官方政策;;;;;;;;;;;;x
no_position_set_l;无官方政策;;;;;;;;;;;;x
no_position_set_desc;政府在福利政策方面没有官方立场，在救济方面应该投入多少钱基本上由统治者说了算。;;;;;;;;;;;;x
populist_welfare;家长作风;;;;;;;;;;;;x
populist_welfare_l;家长作风;;;;;;;;;;;;x
populist_welfare_desc;该政府领导下的福利制度具有家长式的特征，通过设置最低预算金额的办法来满足时常需要启动的亲民政策需要。;;;;;;;;;;;;x
welfare_state;完全的福利国家;;;;;;;;;;;;x
welfare_state_l;完全的福利国家;;;;;;;;;;;;x
welfare_state_desc;这个政府认为，为社会中不幸落难的人提供救济是至关重要的，他们也因此果断地将预算中的一部分投入到这项事业的实践中。;;;;;;;;;;;;x
rail_focus;殖民政策;;;;;;;;;;;;x
colonial_immigration;鼓励殖民地移民;;;;;;;;;;;;x
encourage_agriculture;鼓励农业;;;;;;;;;;;;x
encourage_mining;鼓励矿业;;;;;;;;;;;;x
encourage_business;鼓励商业;;;;;;;;;;;;x
militancy_appeasement;殖民绥靖;;;;;;;;;;;;x
consciousness_appeasement;殖民宣传;;;;;;;;;;;;x
native_enslavement;奴役土著;;;;;;;;;;;;x
NO_RAIL_YET;因为不知道建设方法，所以我们还不能鼓励铁路建设。;;;;;;;;;;;;x
CAN_NOT_BUILD_FACTORY;不能建造工厂。\n;;;;;;;;;;;;x
CAN_BUILD_FACTORY;可以建造工厂。\n;;;;;;;;;;;;x
no_safety;无安全条例保障;;;;;;;;;;;;x
no_safety_desc;工伤导致的死亡或重伤案例并不罕见，雇主不需要考虑生产场所的安全问题而只盯着自己的利润。政府没有任何涉及工作环境保障的立法守则，工人们也很少因为事故而起诉他们的雇主。;;;;;;;;;;;;x
trinket_safety;最低安全条例保障;;;;;;;;;;;;x
trinket_safety_desc;工厂被要求提供适当的通风环境，定期清洁工作车间。工人们可以在发生事故时起诉他们的雇主，但他们很少有机会胜诉，即便成功，所得到的赔偿也可谓杯水车薪。此外，政府安全守则也只适用于大型工厂。;;;;;;;;;;;;x
low_safety;有限安全守则;;;;;;;;;;;;x
low_safety_desc;安全法规被扩展到农业，民用建筑与采矿部门。矿区必须为他们的工人提供安全灯帽。 尽管雇员们仍然很难通过起诉雇主来获取巨额赔付，但政府将会为受影响的家庭提供扶助，虽然救济款与死难者的价值相比微乎其微，但也算是个不小的进步。;;;;;;;;;;;;x
acceptable_safety;常规安全守则;;;;;;;;;;;;x
acceptable_safety_desc;安全法规适用于我国一切劳动部门。政府机构将农用化学品（农药）标记为存在毒性和对健康具备潜在威胁，采矿和建筑工人需要配备相应的保护装备，迫使火车机组人员攀上车顶才能使用的手刹制动器将被彻底废止。员工权利得到更多保障，因雇主疏忽发生的事故而得到赔偿的案例已经相当普遍。政府在帮助受害家庭的事业上也变得更加人性化。;;;;;;;;;;;;x
good_safety;优良安全守则;;;;;;;;;;;;x
