﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
return_core_on_title;开启 “返还核心”决议组;;;;;;;;;;;;x
return_core_on_desc;返还核心决议组允许你返还那些没有你核心的省份给你的傀儡国或处于你势力范围内的国家，如果你不想这么做，请及时关闭这个功能，以免它打乱你的决议列表;;;;;;;;;;;;x
return_core_off_title;关闭“返还核心”决议组;;;;;;;;;;;;x
return_core_off_desc;您的决议栏将变得整洁有序。;;;;;;;;;;;;x
return_core_disabled_title;屏蔽“归还核心”决议;;;;;;;;;;;;x
return_core_disabled_desc;“返还核心”决议组将会在你这盘游戏中彻底消失，并且你在这盘游戏中将无法再次激活它。;;;;;;;;;;;;x
return_cores_MNP_title;向曼尼普尔归还核心;;;;;;;;;;;;x
return_cores_MNP_desc;我们拥有曼尼普尔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BDK_title;向巴达克山归还核心;;;;;;;;;;;;x
return_cores_BDK_desc;我们拥有巴达克山所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PGG_title;向平南国归还核心;;;;;;;;;;;;x
return_cores_PGG_desc;我们拥有平南国所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SGM_title;向锡格马林根归还核心;;;;;;;;;;;;x
return_cores_SGM_desc;我们拥有锡格马林根所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_NMB_title;向纳米比亚归还核心;;;;;;;;;;;;x
return_cores_NMB_desc;我们拥有纳米比亚所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_TMR_title;向帝汶归还核心;;;;;;;;;;;;x
return_cores_TMR_desc;我们拥有帝汶所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SLG_title;向雪兰莪归还核心;;;;;;;;;;;;x
return_cores_SLG_desc;我们拥有雪兰莪所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PRK_title;向霹雳归还核心;;;;;;;;;;;;x
return_cores_PRK_desc;我们拥有霹雳所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PHG_title;向彭亨归还核心;;;;;;;;;;;;x
return_cores_PHG_desc;我们拥有彭亨所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_FRO_title;向法罗归还核心;;;;;;;;;;;;x
return_cores_FRO_desc;我们拥有法罗所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_NCT_title;向纳沙泰尔归还核心;;;;;;;;;;;;x
return_cores_NCT_desc;我们拥有纳沙泰尔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_HBY_title;向霍比奥归还核心;;;;;;;;;;;;x
return_cores_HBY_desc;我们拥有霍比奥所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_QAT_title;向卡塔尔归还核心;;;;;;;;;;;;x
return_cores_QAT_desc;我们拥有卡塔尔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BRY_title;向布里亚特归还核心;;;;;;;;;;;;x
return_cores_BRY_desc;我们拥有布里亚特所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MLD_title;向马尔代夫归还核心;;;;;;;;;;;;x
return_cores_MLD_desc;我们拥有马尔代夫所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_KAR_title;向卡伦归还核心;;;;;;;;;;;;x
return_cores_KAR_desc;我们拥有卡伦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PAK_title;向巴基斯坦归还核心;;;;;;;;;;;;x
return_cores_PAK_desc;我们拥有巴基斯坦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CRL_title;向奇特拉尔归还核心;;;;;;;;;;;;x
return_cores_CRL_desc;我们拥有奇特拉尔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_RDL_title;向阿尔达兰归还核心;;;;;;;;;;;;x
return_cores_RDL_desc;我们拥有阿尔达兰所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BTL_title;向比特利斯归还核心;;;;;;;;;;;;x
return_cores_BTL_desc;我们拥有比特利斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BDN_title;向哈卡里归还核心;;;;;;;;;;;;x
return_cores_BDN_desc;我们拥有哈卡里所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BNB_title;向巴班归还核心;;;;;;;;;;;;x
return_cores_BNB_desc;我们拥有巴班所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MKN_title;向姆卡瑞晏归还核心;;;;;;;;;;;;x
return_cores_MKN_desc;我们拥有姆卡瑞晏所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BHT_title;向柏和坦归还核心;;;;;;;;;;;;x
return_cores_BHT_desc;我们拥有柏和坦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SRN_title;向索朗归还核心;;;;;;;;;;;;x
return_cores_SRN_desc;我们拥有索朗所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_LBG_title;向林堡归还核心;;;;;;;;;;;;x
return_cores_LBG_desc;我们拥有林堡所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PNB_title;向伯南布哥归还核心;;;;;;;;;;;;x
return_cores_PNB_desc;我们拥有伯南布哥所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_FIU_title;向阜姆归还核心;;;;;;;;;;;;x
return_cores_FIU_desc;我们拥有阜姆所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SYC_title;向西西里归还核心;;;;;;;;;;;;x
return_cores_SYC_desc;我们拥有西西里所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MDV_title;向摩尔多瓦归还核心;;;;;;;;;;;;x
return_cores_MDV_desc;我们拥有摩尔多瓦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_ABK_title;向阿布哈兹归还核心;;;;;;;;;;;;x
return_cores_ABK_desc;我们拥有阿布哈兹所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CRT_title;向科连特斯归还核心;;;;;;;;;;;;x
return_cores_CRT_desc;我们拥有科连特斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SBA_title;向布宜诺斯艾利斯归还核心;;;;;;;;;;;;x
return_cores_SBA_desc;我们拥有布宜诺斯艾利斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_ARC_title;向阿根廷邦联归还核心;;;;;;;;;;;;x
return_cores_ARC_desc;我们拥有阿根廷邦联所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_LHJ_title;向拉赫季归还核心;;;;;;;;;;;;x
return_cores_LHJ_desc;我们拥有拉赫季所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_FDL_title;向法德里归还核心;;;;;;;;;;;;x
return_cores_FDL_desc;我们拥有法德里所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_KTH_title;向卡西里归还核心;;;;;;;;;;;;x
return_cores_KTH_desc;我们拥有卡西里所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MHR_title;向马哈拉归还核心;;;;;;;;;;;;x
return_cores_MHR_desc;我们拥有马哈拉所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_KML_title;向哈密归还核心;;;;;;;;;;;;x
return_cores_KML_desc;我们拥有哈密所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SHK_title;向希鲁克归还核心;;;;;;;;;;;;x
return_cores_SHK_desc;我们拥有希鲁克所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_WRL_title;向瓦桑加利归还核心;;;;;;;;;;;;x
return_cores_WRL_desc;我们拥有瓦桑加利所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BHP_title;向巴哈瓦尔布尔归还核心;;;;;;;;;;;;x
return_cores_BHP_desc;我们拥有巴哈瓦尔布尔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_EZO_title;向虾夷归还核心;;;;;;;;;;;;x
return_cores_EZO_desc;我们拥有虾夷所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CHY_title;向车臣归还核心;;;;;;;;;;;;x
return_cores_CHY_desc;我们拥有车臣所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CHK_title;向巴塞归还核心;;;;;;;;;;;;x
return_cores_CHK_desc;我们拥有巴塞所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_QNG_title;向清归还核心;;;;;;;;;;;;x
return_cores_QNG_desc;我们拥有清所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MGH_title;向马格里布归还核心;;;;;;;;;;;;x
return_cores_MGH_desc;我们拥有马格里布所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BAH_title;向巴伊亚归还核心;;;;;;;;;;;;x
return_cores_BAH_desc;我们拥有巴伊亚所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CHP_title;向恰帕斯归还核心;;;;;;;;;;;;x
return_cores_CHP_desc;我们拥有恰帕斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CEQ_title;向厄瓜多尔联邦归还核心;;;;;;;;;;;;x
return_cores_CEQ_desc;我们拥有厄瓜多尔联邦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_ENT_title;向恩特雷里奥斯归还核心;;;;;;;;;;;;x
return_cores_ENT_desc;我们拥有恩特雷里奥斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_GCO_title;向大哥伦比亚归还核心;;;;;;;;;;;;x
return_cores_GCO_desc;我们拥有大哥伦比亚所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_GUY_title;向圭亚那归还核心;;;;;;;;;;;;x
return_cores_GUY_desc;我们拥有圭亚那所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_LOS_title;向洛斯阿尔托斯归还核心;;;;;;;;;;;;x
return_cores_LOS_desc;我们拥有洛斯阿尔托斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_LPL_title;向拉普拉塔归还核心;;;;;;;;;;;;x
return_cores_LPL_desc;我们拥有拉普拉塔所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_OAX_title;向瓦哈卡归还核心;;;;;;;;;;;;x
return_cores_OAX_desc;我们拥有瓦哈卡所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PBC_title;向秘鲁-玻利维亚邦联归还核心;;;;;;;;;;;;x
return_cores_PBC_desc;我们拥有秘鲁-玻利维亚邦联所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PTG_title;向巴塔哥尼亚归还核心;;;;;;;;;;;;x
return_cores_PTG_desc;我们拥有巴塔哥尼亚所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_RGR_title;向里奥格兰德归还核心;;;;;;;;;;;;x
return_cores_RGR_desc;我们拥有里奥格兰德所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_RGS_title;向南里奥格兰德归还核心;;;;;;;;;;;;x
return_cores_RGS_desc;我们拥有南里奥格兰德所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SON_title;向索诺拉归还核心;;;;;;;;;;;;x
return_cores_SON_desc;我们拥有索诺拉所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_SPU_title;向南秘鲁归还核心;;;;;;;;;;;;x
return_cores_SPU_desc;我们拥有南秘鲁所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_YUC_title;向尤卡坦归还核心;;;;;;;;;;;;x
return_cores_YUC_desc;我们拥有尤卡坦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BLZ_title;向伯利兹归还核心;;;;;;;;;;;;x
return_cores_BLZ_desc;我们拥有伯利兹所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_DAK_title;向达科他归还核心;;;;;;;;;;;;x
return_cores_DAK_desc;我们拥有达科他所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_FSA_title;向美利坚自由邦归还核心;;;;;;;;;;;;x
return_cores_FSA_desc;我们拥有美利坚自由邦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_GRN_title;向格陵兰归还核心;;;;;;;;;;;;x
return_cores_GRN_desc;我们拥有格陵兰所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_JAM_title;向牙买加归还核心;;;;;;;;;;;;x
return_cores_JAM_desc;我们拥有牙买加所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_LSK_title;向阿拉斯加归还核心;;;;;;;;;;;;x
return_cores_LSK_desc;我们拥有阿拉斯加所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_MRU_title;向滨海联邦归还核心;;;;;;;;;;;;x
return_cores_MRU_desc;我们拥有滨海联邦所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_PRI_title;向波多黎各归还核心;;;;;;;;;;;;x
return_cores_PRI_desc;我们拥有波多黎各所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_RPL_title;向鲁伯特地归还核心;;;;;;;;;;;;x
return_cores_RPL_desc;我们拥有鲁伯特地所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_TRS_title;向塔拉斯科归还核心;;;;;;;;;;;;x
return_cores_TRS_desc;我们拥有塔拉斯科所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_TTB_title;向特立尼达归还核心;;;;;;;;;;;;x
return_cores_TTB_desc;我们拥有特立尼达所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_UIL_title;向伊利诺伊归还核心;;;;;;;;;;;;x
return_cores_UIL_desc;我们拥有伊利诺伊所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_UNB_title;向内布拉斯加归还核心;;;;;;;;;;;;x
return_cores_UNB_desc;我们拥有内布拉斯加所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_UNM_title;向新墨西哥归还核心;;;;;;;;;;;;x
return_cores_UNM_desc;我们拥有新墨西哥所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_UOR_title;向俄勒冈归还核心;;;;;;;;;;;;x
return_cores_UOR_desc;我们拥有俄勒冈所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_ALS_title;向艾尔萨斯归还核心;;;;;;;;;;;;x
return_cores_ALS_desc;我们拥有艾尔萨斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_ATR_title;向阿斯图里亚斯归还核心;;;;;;;;;;;;x
return_cores_ATR_desc;我们拥有阿斯图里亚斯所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BAN_title;向巴纳特归还核心;;;;;;;;;;;;x
return_cores_BAN_desc;我们拥有巴纳特所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BKV_title;向布科维纳归还核心;;;;;;;;;;;;x
return_cores_BKV_desc;我们拥有布科维纳所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BRT_title;向布列塔尼归还核心;;;;;;;;;;;;x
return_cores_BRT_desc;我们拥有布列塔尼所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_BSQ_title;向巴斯克归还核心;;;;;;;;;;;;x
return_cores_BSQ_desc;我们拥有巴斯克所宣称的省份。归还这些省份，作为一种善意的行为，肯定会加强我们的关系。;;;;;;;;;;;;x
return_cores_CRS_title;向科西嘉归还核心;;;;;;;;;;;;x
