﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
state_of_emergency_modifier;紧急状态;;;;;;;;;;;;x
state_of_emergency_modifier_desc;紧急状态或例外状态意味着政府可以在此期间暂停和/或更改行政，立法和/或司法机构的某些职能。它提醒公民改变他们的正常行为，并命令政府机构实施应急计划。在自然灾害或人为灾难期间，在内乱期间，或在宣战或国际/国内武装冲突局势之后，政府可以宣布进入紧急状态。;;;;;;;;;;;;x
ANY_ALL;任意省份;;;;;;;;;;;;x
HAS_NOT_GOODS;生产;;;;;;;;;;;;x
IS_IN_REGION;在区域中;;;;;;;;;;;;x
TRIGMOD_HEADER;$MONARCHTITLE$报告了;;;;;;;;;;;;x
TRIGMODLOST_HEADER;$MONARCHTITLE$报告了;;;;;;;;;;;;x
TRIGGER_CIV_PROGRESS_LESS;开化进程： 50%;;;;;;;;;;;;x
had_liberal_revolution;自由主义革命已经结束了;;;;;;;;;;;;x
attending_berlin_congress;参加国会;;;;;;;;;;;;x
oriental_crisis_support_OE;支持罗姆;;;;;;;;;;;;x
oriental_crisis_support_Egypt;支持埃及;;;;;;;;;;;;x
MAJORITY_IS_NOT;大多数人不是;;;;;;;;;;;;x
crimean_surrender;罗姆投降了;;;;;;;;;;;;x
colonial_chaos;殖民地混乱;;;;;;;;;;;;x
colonial_chaos_desc;我们的殖民地处于混乱之中，如果不尽快恢复秩序，我们就有彻底失去殖民地的危险！;;;;;;;;;;;;x
loss_of_control;失控;;;;;;;;;;;;x
loss_of_control_desc;我们失去了对殖民地的控制。;;;;;;;;;;;;x
nationalist_agitation;民族主义风潮;;;;;;;;;;;;x
nationalist_agitation_desc;民族主义者活跃在该省，以胡乱的暴力煽风点火。如果不加以控制，他们可能会起来反抗我们。;;;;;;;;;;;;x
patriot_uprising;爱国者起义;;;;;;;;;;;;x
patriot_uprising_desc;外国爱国者控制了该省。;;;;;;;;;;;;x
the_ikhwan;伊赫万（Ikhwan）;;;;;;;;;;;;x
the_ikhwan_desc;我们已经与贝都因的瓦哈比派信徒结盟。在我们的国家伊斯兰将保持纯净，为回报我们，他们将向我们提供军事支持。;;;;;;;;;;;;x
mandate;天命;;;;;;;;;;;;x
holy_city;圣城;;;;;;;;;;;;x
holy_city_desc;麦加是伊斯兰世界的中心。占有她就意味着我们超过了其他所有伊斯兰国家，并能向他们证明伊斯兰世界未来的命运掌握在我们的手中。;;;;;;;;;;;;x
self_strengthening_movement;自强运动;;;;;;;;;;;;x
drive_to_reunify;推动统一;;;;;;;;;;;;x
drive_to_reunify_desc;我们必须重新统一国家，无论付出什么代价！;;;;;;;;;;;;x
taiping_draft;紧急征兵;;;;;;;;;;;;x
the_female_shortage;女性不足;;;;;;;;;;;;x
the_female_shortage_desc;人口赤字意味着中国的男性比女性多，人口增长放缓，使绝大多数单身男性无法组建家庭。;;;;;;;;;;;;x
christian_pamphlets;基督教小册子;;;;;;;;;;;;x
chinese_floods;洪涝破坏;;;;;;;;;;;;x
small_country_draft;紧急征兵;;;;;;;;;;;;x
small_country_draft_desc;我们必须招募所有身强力壮的男人去战斗！;;;;;;;;;;;;x
daimyo_draft;紧急征兵;;;;;;;;;;;;x
daimyo_draft_desc;我们必须招募所有身强力壮的男人去战斗！;;;;;;;;;;;;x
sons_of_liberty;自由之子;;;;;;;;;;;;x
sons_of_liberty_desc;一个由支持民主的自由主义者组成的民兵组织决心要么让合众国回归民主传统，要么让他们的州脱离联邦。;;;;;;;;;;;;x
peasant_revolt;农民叛乱;;;;;;;;;;;;x
peasant_revolt_desc;这个省份不是很稳定，各种骚乱与横行的暴力让当地政府措手不及。;;;;;;;;;;;;x
shastar_vidya;锡克之剑;;;;;;;;;;;;x
shastar_vidya_desc;来自锡克语的“sastravidya”，意为“剑的知识”，是锡克人在马上使用的剑术。这一剑术使锡克骑兵成为一支令人生畏的力量，即使对于更现代化的英国军队也是如此。;;;;;;;;;;;;x
force_publique;公共力量;;;;;;;;;;;;x
force_publique_title;建立公共力量;;;;;;;;;;;;x
force_publique_desc;公共力量（Force Publique）是比属刚果自由邦的官方武装部队。尽管最初是用于打击阿拉伯奴隶贩子，之后士兵却往往被用来实施残酷的惩罚以强制执行经济定额。;;;;;;;;;;;;x
rcmp;加拿大皇家骑警队;;;;;;;;;;;;x
rcmp_desc;加拿大皇家骑警原是为在新获得的西北部领土巡逻而建，最终与自治领警察一起成为了维护所有加拿大省份治安的力量。;;;;;;;;;;;;x
kalmar_union;卡尔马联盟;;;;;;;;;;;;x
kalmar_union_desc;我们原则上同意与其他斯堪的纳维亚国家建立更紧密的关系。;;;;;;;;;;;;x
leader_of_kalmar;卡尔马联盟领导国;;;;;;;;;;;;x
leader_of_kalmar_desc;我国是统一斯堪的纳维亚运动的领导者。;;;;;;;;;;;;x
customs_union;关税同盟;;;;;;;;;;;;x
