﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
land_reform_two;所有权和契约制度;;;;;;;;;;;;x
land_reform_two_desc;国家保障私有财产和土地开发权;;;;;;;;;;;;x
admin_reform_two;西式文官制度;;;;;;;;;;;;x
admin_reform_two_desc;国家行政部门现在由受过西方教育的官僚管理;;;;;;;;;;;;x
education_reform_two;大学;;;;;;;;;;;;x
education_reform_two_desc;建立了西式的高等学校;;;;;;;;;;;;x
transport_improv_two;先进铁路;;;;;;;;;;;;x
transport_improv_two_desc;我们的运输系统可以前所未有地运送人员和货物！;;;;;;;;;;;;x
no_western_science;传统教育;;;;;;;;;;;;x
no_western_science_desc;我们信奉旧观念;;;;;;;;;;;;x
yes_western_science;基础西学;;;;;;;;;;;;x
yes_western_science_desc;我们派学生去西方学习外国科学思想;;;;;;;;;;;;x
western_science_two;科学研究;;;;;;;;;;;;x
western_science_two_desc;我们在学校里推动科学和经济理论的研究;;;;;;;;;;;;x
admin_reform;立法改革;;;;;;;;;;;;x
admin_reform_l;立法改革;;;;;;;;;;;;x
no_admin_reform;没有立法改革;;;;;;;;;;;;x
yes_admin_reform;立法改革;;;;;;;;;;;;x
no_admin_reform_desc;没有立法改革。国家行政机构以老旧的方式运行，如果有的话。;;;;;;;;;;;;x
yes_admin_reform_desc;我们的立法制度先进而富有效率。;;;;;;;;;;;;x
finance_reform;财政金融改革;;;;;;;;;;;;x
finance_reform_l;财政金融改革;;;;;;;;;;;;x
no_finance_reform;没有财政金融改革;;;;;;;;;;;;x
yes_finance_reform;采取财政金融改革;;;;;;;;;;;;x
finance_reform_two;国际债务;;;;;;;;;;;;x
no_finance_reform_desc;我国的金融机构与经济运转和过去没什么两样;;;;;;;;;;;;x
yes_finance_reform_desc;我们开始着力使金融机构实现现代化。;;;;;;;;;;;;x
finance_reform_two_desc;我国金融机构的很大一部分已经接受了现代化改造，现在我们可以向其他国家借钱了！;;;;;;;;;;;;x
education_reform;基础教育;;;;;;;;;;;;x
education_reform_l;基础教育;;;;;;;;;;;;x
no_education_reform;没有教育改革;;;;;;;;;;;;x
yes_education_reform;完成教育改革;;;;;;;;;;;;x
no_education_reform_desc;我国不存在学校，教育系统散乱而无序。;;;;;;;;;;;;x
yes_education_reform_desc;我国拥有组织化的基础教育。;;;;;;;;;;;;x
transport_improv;交通系统;;;;;;;;;;;;x
transport_improv_l;交通系统;;;;;;;;;;;;x
no_transport_improv;没有改进;;;;;;;;;;;;x
yes_transport_improv;得到改进;;;;;;;;;;;;x
no_transport_improv_desc;交通系统原始而落后;;;;;;;;;;;;x
yes_transport_improv_desc;交通系统现代化，至少在首都区域是这样。;;;;;;;;;;;;x
pre_indust;组织结构;;;;;;;;;;;;x
pre_indust_l;工业化;;;;;;;;;;;;x
no_pre_indust;固步自封;;;;;;;;;;;;x
yes_pre_indust;工业化如火如荼;;;;;;;;;;;;x
no_pre_indust_desc;我们不需要工业;;;;;;;;;;;;x
yes_pre_indust_desc;在外国顾问帮助下建设一些基础工厂。这能成为工业革命的前奏吗？;;;;;;;;;;;;x
industrial_construction;工业机械;;;;;;;;;;;;x
industrial_construction_l;工业机械;;;;;;;;;;;;x
no_industrial_construction;没有工业机械;;;;;;;;;;;;x
yes_industrial_construction;简单工业机械;;;;;;;;;;;;x
no_industrial_construction_desc;尚未使用简单工业机械。;;;;;;;;;;;;x
yes_industrial_construction_desc;正使用简单工业机械。;;;;;;;;;;;;x
industrial_construction_two;先进工业机械;;;;;;;;;;;;x
industrial_construction_two_desc;我们已实施工业机械。;;;;;;;;;;;;x
firearms_production;蒸汽动力;;;;;;;;;;;;x
firearms_production_l;蒸汽动力;;;;;;;;;;;;x
no_firearms_production;没有蒸汽动力;;;;;;;;;;;;x
no_firearms_production_l;没有蒸汽动力;;;;;;;;;;;;x
no_firearms_production_desc;我们还没用上蒸汽动力;;;;;;;;;;;;x
yes_firearms_production;简单蒸汽机;;;;;;;;;;;;x
yes_firearms_production_l;简单蒸汽机;;;;;;;;;;;;x
yes_firearms_production_desc;正在制造先进蒸汽机。;;;;;;;;;;;;x
firearms_production_two;先进蒸汽机;;;;;;;;;;;;x
firearms_production_two_desc;我们已实施先进蒸汽机。;;;;;;;;;;;;x
foreign_artillery;外国火炮;;;;;;;;;;;;x
foreign_artillery_l;外国火炮;;;;;;;;;;;;x
foreign_artillery_two;先进外国火炮;;;;;;;;;;;;x
foreign_artillery_two_desc;我们的进口火炮威力巨大。;;;;;;;;;;;;x
no_foreign_artillery;自产火炮;;;;;;;;;;;;x
no_foreign_artillery_l;自产火炮;;;;;;;;;;;;x
no_foreign_artillery_desc;火炮是由现在来说已经对西方无用的所谓攻城机械组成或者根本不存在。;;;;;;;;;;;;x
yes_foreign_artillery;进口火炮;;;;;;;;;;;;x
yes_foreign_artillery_l;进口火炮;;;;;;;;;;;;x
yes_foreign_artillery_desc;我们的火炮从西方列强进口而得的.;;;;;;;;;;;;x
foreign_officers;军官培训;;;;;;;;;;;;x
foreign_officers_l;军官培训;;;;;;;;;;;;x
no_foreign_officers;传统军官训练;;;;;;;;;;;;x
yes_foreign_officers;西式军官训练;;;;;;;;;;;;x
no_foreign_officers_desc;本土军官带领我们的部队，并以我们传统的方式训练.;;;;;;;;;;;;x
yes_foreign_officers_desc;我们的部队现在接受了外国军官的训练，协助和不定时的领导.;;;;;;;;;;;;x
army_schools;陆军军事训练;;;;;;;;;;;;x
army_schools_l;陆军军事训练;;;;;;;;;;;;x
no_army_schools;临时训练;;;;;;;;;;;;x
yes_army_schools;陆军军事学院;;;;;;;;;;;;x
no_army_schools_desc;我们在战场上临时学习战斗技能.;;;;;;;;;;;;x
yes_army_schools_desc;军官在率领部队作战之前将接受专业化军事训练.;;;;;;;;;;;;x
foreign_naval_officers;海军军官;;;;;;;;;;;;x
foreign_naval_officers_l;海军军官;;;;;;;;;;;;x
no_foreign_naval_officers;传统海军军官训练;;;;;;;;;;;;x
yes_foreign_naval_officers;西式海军军官训练;;;;;;;;;;;;x
no_foreign_naval_officers_desc;本土海军军官带领我们的船队，并以我们传统的方式训练.;;;;;;;;;;;;x
yes_foreign_naval_officers_desc;外国军官将协助我们的舰长们.;;;;;;;;;;;;x
naval_schools;海军训练;;;;;;;;;;;;x
naval_schools_l;海军训练;;;;;;;;;;;;x
no_naval_schools;临时训练;;;;;;;;;;;;x
yes_naval_schools;海军军事学院;;;;;;;;;;;;x
